facility_code,facility_name,facility_name_short,first_nation_name,day_of_week,day_name,day_name_long,time_band,busyness_score,waiting_count,median_wait_all,median_wait_high_acuity,treatment_spaces,facility_type,open_hours,open_days,alert_active,alert_message,latitude,longitude
28,,,,5,Fri,Friday,14,5.2,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,6,1.6,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,11,5.5,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,4,1.1,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,10,3.4,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,18,3.2,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,0,1.7,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,17,3.5,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,15,3.9,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,7,2.6,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,1,1.5,7,19,7,,,,,,,,
28,,,,5,Fri,Friday,2,1.1,7,19,7,,,,,,,,
29,,,,5,Fri,Friday,7,2.6,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,6,2.2,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,21,5.5,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,10,6.6,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,4,2.3,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,22,6.0,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,3,2.9,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,8,3.2,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,2,3.0,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,5,1.7,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,13,9.0,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,19,7.2,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,16,6.5,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,20,6.6,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,17,6.6,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,11,6.8,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,23,6.2,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,0,5.2,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,18,6.2,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,1,3.9,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,14,7.6,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,15,5.8,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,12,9.2,8,11,12,,,,,,,,
29,,,,5,Fri,Friday,9,4.2,8,11,12,,,,,,,,
30,,,,5,Fri,Friday,16,4.3,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,2,0.8,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,19,5.0,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,4,0.8,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,15,4.2,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,11,3.3,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,3,1.0,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,9,2.1,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,14,4.9,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,18,5.3,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,17,4.8,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,8,1.6,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,12,3.2,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,6,0.8,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,0,1.1,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,7,1.5,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,13,4.3,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,1,0.9,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,5,0.4,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,22,4.5,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,23,3.6,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,10,3.0,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,21,4.2,5,17,-,,,,,,,,
30,,,,5,Fri,Friday,20,4.1,5,17,-,,,,,,,,
32,,,,5,Fri,Friday,13,7.4,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,15,8.6,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,18,6.6,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,20,4.8,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,2,1.3,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,6,1.2,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,7,3.1,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,16,7.1,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,17,8.5,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,14,8.4,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,21,3.4,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,23,2.7,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,4,1.3,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,22,3.7,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,12,6.2,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,0,1.5,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,1,1.3,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,3,1.5,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,10,6.2,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,11,5.6,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,19,5.6,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,5,1.1,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,8,3.6,6,9,-,,,,,,,,
32,,,,5,Fri,Friday,9,5.7,6,9,-,,,,,,,,
43,,,,5,Fri,Friday,6,0.0,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,22,0.0,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,8,3.6,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,11,4.4,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,23,0.0,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,10,5.8,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,4,0.0,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,3,0.0,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,13,5.7,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,7,0.0,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,21,0.1,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,17,3.1,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,16,3.5,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,5,0.0,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,12,5.1,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,9,5.8,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,1,0.0,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,2,0.0,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,15,3.7,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,18,1.3,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,19,0.3,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,14,5.0,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,20,0.1,0,-,-,,,,,,,,
43,,,,5,Fri,Friday,0,0.0,0,-,-,,,,,,,,
49,,,,5,Fri,Friday,4,0.3,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,1,0.3,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,18,2.0,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,3,0.2,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,20,0.8,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,22,0.8,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,8,1.0,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,13,1.8,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,10,1.9,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,12,2.1,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,23,0.7,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,16,2.0,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,5,0.3,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,2,0.3,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,7,0.6,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,6,0.4,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,15,1.6,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,0,0.3,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,9,1.7,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,14,2.0,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,11,2.0,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,17,2.2,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,19,1.5,2,10,-,,,,,,,,
49,,,,5,Fri,Friday,21,1.0,2,10,-,,,,,,,,
62,,,,5,Fri,Friday,5,1.1,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,22,2.9,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,1,1.2,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,21,3.8,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,6,1.7,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,8,2.0,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,16,5.4,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,4,1.0,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,12,5.5,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,11,3.6,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,2,1.3,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,13,5.2,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,18,4.1,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,14,5.7,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,0,2.0,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,19,4.1,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,10,3.0,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,20,4.4,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,15,5.2,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,7,2.1,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,9,3.0,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,3,1.0,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,23,2.8,12,21,-,,,,,,,,
62,,,,5,Fri,Friday,17,4.8,12,21,-,,,,,,,,
68,,,,5,Fri,Friday,1,1.2,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,3,0.9,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,5,0.6,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,2,0.8,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,13,5.7,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,23,1.2,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,11,4.2,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,12,5.2,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,17,3.8,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,9,3.4,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,18,3.6,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,19,4.0,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,22,2.0,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,4,0.9,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,0,1.5,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,10,3.8,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,21,2.1,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,15,4.3,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,20,3.1,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,14,4.9,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,8,2.4,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,6,1.4,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,7,2.1,4,6,-,,,,,,,,
68,,,,5,Fri,Friday,16,4.9,4,6,-,,,,,,,,
69,,,,5,Fri,Friday,15,4.7,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,14,4.4,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,7,2.5,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,16,5.5,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,13,5.6,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,22,2.6,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,2,2.6,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,3,1.8,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,0,3.5,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,18,3.4,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,8,1.8,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,6,1.3,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,11,5.0,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,9,3.1,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,12,6.0,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,19,3.0,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,17,3.8,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,23,2.3,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,21,2.7,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,4,1.3,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,10,4.5,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,5,1.2,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,1,2.8,12,13,-,,,,,,,,
69,,,,5,Fri,Friday,20,3.4,12,13,-,,,,,,,,
70,,,,5,Fri,Friday,20,4.0,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,17,3.2,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,1,0.6,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,14,5.5,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,18,3.6,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,2,0.5,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,16,4.0,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,6,1.1,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,10,5.5,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,11,5.9,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,12,5.7,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,3,0.4,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,15,5.0,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,19,3.5,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,22,3.0,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,23,1.9,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,4,0.5,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,8,3.5,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,5,0.6,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,0,0.8,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,13,5.5,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,21,4.0,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,7,1.8,3,-,-,,,,,,,,
70,,,,5,Fri,Friday,9,4.9,3,-,-,,,,,,,,
71,,,,5,Fri,Friday,22,1.2,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,18,2.3,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,4,0.1,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,1,0.2,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,8,1.3,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,21,1.6,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,12,5.5,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,19,2.5,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,2,0.2,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,7,0.5,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,11,4.4,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,5,0.2,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,15,2.4,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,13,5.5,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,23,0.5,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,9,2.7,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,14,2.6,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,6,0.3,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,16,2.6,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,20,2.1,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,10,4.0,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,0,0.3,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,17,2.6,1,12,10,,,,,,,,
71,,,,5,Fri,Friday,3,0.3,1,12,10,,,,,,,,
104,,,,5,Fri,Friday,9,4.7,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,4,2.7,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,19,9.0,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,15,6.9,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,6,1.8,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,5,2.7,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,21,8.6,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,13,5.9,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,16,7.6,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,22,8.3,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,3,3.0,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,7,2.4,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,1,3.6,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,8,2.9,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,18,9.1,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,12,6.3,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,17,8.1,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,10,5.5,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,20,8.6,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,23,6.7,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,14,6.2,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,11,5.8,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,0,5.2,4,32,-,,,,,,,,
104,,,,5,Fri,Friday,2,3.2,4,32,-,,,,,,,,
136,,,,5,Fri,Friday,23,0.6,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,4,0.4,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,1,0.8,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,8,1.1,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,21,0.5,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,11,2.0,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,15,1.5,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,2,0.5,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,6,0.5,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,0,0.9,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,14,1.5,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,19,1.6,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,3,0.5,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,18,1.6,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,7,0.6,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,20,0.9,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,10,1.9,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,13,1.6,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,5,0.4,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,9,2.0,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,22,0.8,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,17,1.7,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,12,2.2,0,16,13,,,,,,,,
136,,,,5,Fri,Friday,16,2.1,0,16,13,,,,,,,,
141,,,,5,Fri,Friday,17,2.7,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,0,1.4,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,7,1.8,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,14,3.0,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,1,1.0,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,21,3.6,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,22,3.4,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,13,4.0,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,10,3.1,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,9,1.9,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,16,2.5,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,18,3.0,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,6,1.1,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,5,0.2,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,8,1.2,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,3,0.9,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,12,5.7,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,4,0.4,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,2,0.7,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,23,2.8,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,11,4.5,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,15,2.4,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,20,3.6,3,14,13,,,,,,,,
141,,,,5,Fri,Friday,19,3.2,3,14,13,,,,,,,,
172,,,,5,Fri,Friday,0,0.9,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,22,2.0,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,4,0.4,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,10,2.3,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,5,0.4,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,13,3.2,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,14,3.5,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,20,2.4,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,3,0.3,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,15,3.1,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,19,3.4,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,2,0.5,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,16,3.3,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,9,2.3,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,7,1.2,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,1,0.6,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,18,2.2,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,21,2.2,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,23,1.9,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,8,2.0,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,11,2.7,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,6,0.7,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,12,2.9,5,22,-,,,,,,,,
172,,,,5,Fri,Friday,17,3.5,5,22,-,,,,,,,,
200,,,,5,Fri,Friday,3,1.3,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,7,1.8,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,23,6.4,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,12,6.5,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,19,6.3,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,11,5.5,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,1,1.5,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,17,5.1,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,14,5.1,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,21,6.6,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,22,7.7,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,20,5.9,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,4,1.1,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,18,6.0,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,13,6.3,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,2,1.9,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,0,2.8,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,5,0.8,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,15,4.8,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,9,3.5,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,6,0.8,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,10,3.9,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,8,1.8,9,26,48,,,,,,,,
200,,,,5,Fri,Friday,16,4.4,9,26,48,,,,,,,,
201,,,,5,Fri,Friday,3,2.9,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,16,11.7,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,6,2.1,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,12,8.5,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,11,6.5,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,0,5.6,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,13,9.9,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,19,12.9,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,8,3.1,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,22,9.7,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,10,4.9,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,7,2.7,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,4,1.9,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,9,3.3,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,23,8.1,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,2,3.5,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,18,13.0,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,14,10.4,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,1,4.3,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,5,2.3,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,17,12.7,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,20,11.8,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,21,9.9,14,57,58,,,,,,,,
201,,,,5,Fri,Friday,15,11.2,14,57,58,,,,,,,,
